timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,IdleTime,Connect
1714344593722,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 8: https://1 /,Irshad-Module 6 - Assessment 1-1,text,false,,1170,0,1,1,https://1 /,,0,UTF-8,1,1,0,0
1714344596735,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 8: https://1 /,Irshad-Module 6 - Assessment 1-1,text,false,,1170,0,1,1,https://1 /,,0,UTF-8,1,1,0,0
